popularity,budget,revenue,original_title,runtime,vote_average,genre
0.23686,,,Mouth to Mouth,101.0,5.4,Drama
0.234355,,,Cake,95.0,5.2,Drama
0.229908,,,Confessions of a Sociopathic Social Climber,96.0,4.3,Comedy
0.225647,,,The Triangle,240.0,5.4,Fantasy
0.22554,,,Junebug,106.0,6.5,Comedy
0.216467,15000000.0,,Into the Sun,97.0,4.4,Action
0.213659,,,Dreamer: Inspired By a True Story,106.0,5.9,Drama
0.213164,,,The Long Weekend,85.0,5.4,Comedy
0.132143,,,Odd Girl Out,120.0,5.2,Drama
0.204153,16398.0,,Star Wreck: In the Pirkinning,103.0,7.1,Science Fiction
0.204002,10.0,,Edmond,82.0,5.8,Drama
0.202012,,,Elvis,173.0,5.3,Drama
0.201372,,,Alive in Joburg,6.0,6.5,Science Fiction
0.217455,,,The Business,96.0,6.7,Drama
0.198611,14000000.0,32645546.0,Because of Winn-Dixie,106.0,6.1,Comedy
0.198303,,,Anthony Zimmer,90.0,6.6,Drama
0.197571,,,Bob the Butler,90.0,5.7,Comedy
0.195984,25000000.0,13411957.0,Lords of Dogtown,107.0,6.9,Drama
0.224181,,,Saint-Jacques... La Mecque,103.0,5.3,Comedy
0.191177,2000000.0,5048693.0,The Proposition,104.0,7.0,Action
0.190708,,,Mrs Henderson Presents,103.0,6.3,Comedy
0.260956,,,Venom,85.0,4.2,Horror
0.18868,35000000.0,,La tigre e la neve,114.0,6.2,Comedy
0.187631,,,Stuart Little 3: Call of the Wild,72.0,4.6,Fantasy
0.187113,,,Archangel,133.0,4.5,Thriller
0.183927,9600000.0,4386236.0,The Lost City,144.0,6.4,Drama
0.182135,9000000.0,,Carlito's Way: Rise to Power,100.0,3.7,Action
0.180425,2000000.0,,No Direction Home: Bob Dylan,208.0,7.0,Documentary
0.180244,6000000.0,,House Of 9,86.0,4.7,Drama
0.324631,3500000.0,,Dracula III: Legacy,86.0,3.6,Horror
0.177398,30000000.0,25473093.0,Dark Water,105.0,5.2,Drama
0.270637,,,Elizabeth I,223.0,6.7,Drama
0.175572,,,Me and You and Everyone We Know,90.0,6.7,Comedy
0.172749,72000.0,,Shallow Ground,97.0,5.0,Horror
0.172726,,,The Ice Harvest,88.0,5.8,Action
0.17243,,,Fierce People,112.0,5.8,Drama
0.168435,50000.0,,The Call of Cthulhu,47.0,6.1,Horror
0.168133,5000000.0,,The Secret Life of Words,112.0,6.4,Drama
0.229031,,,Lassie,100.0,6.8,Adventure
0.164823,,,The Chumscrubber,108.0,7.0,Comedy
0.280197,,,Dead & Breakfast,88.0,5.5,Comedy
0.163504999999999,,1410778.0,The Notorious Bettie Page,91.0,6.7,Drama
0.161462,,6584159.0,Millions,98.0,6.6,Comedy
0.158242,,,Ma vie en l'air,103.0,6.8,Comedy
0.157577,,,Colour Me Kubrick: A True...ish Story,86.0,5.8,Comedy
0.156031,3000000.0,,Dirty,97.0,5.7,Crime
0.155495,1500000.0,,Death Tunnel,97.0,4.3,Thriller
0.155342,,,Happy Endings,128.0,5.2,Comedy
0.15359,,,Man with the Screaming Brain,90.0,4.9,Comedy
0.249669,,,The Truth About Love,94.0,4.0,Comedy
0.151442,3000000.0,11718595.0,Dave Chappelle's Block Party,100.0,7.0,Comedy
0.150923,,,Dirty Love,91.0,4.8,Comedy
0.149319,14000000.0,6856989.0,Bee Season,104.0,5.1,Drama
0.148714,,,Le temps qui reste,85.0,6.5,Drama
0.147694,,,Mortuary,94.0,4.2,Horror
0.144179,,,Le Couperet,122.0,7.0,Comedy
0.042267,,,The God Who Wasn't There,62.0,5.9,Documentary
0.141936999999999,8000000.0,2019009.0,Maurice Richard,124.0,5.5,Drama
0.138467,,,Dungeons & Dragons: Wrath of the Dragon God,105.0,5.1,Action
0.132458,,,Kim Possible Movie: So the Drama,71.0,6.3,Action
0.1311,,,The Upside of Anger,118.0,5.9,Comedy
0.130215,,,Reefer Madness: The Movie Musical,109.0,6.6,Comedy
0.129724,7000000.0,,Die weisse Massai,131.0,6.5,Drama
0.445221,,,Brice de Nice,98.0,5.6,Comedy
0.128484,,,9,11.0,7.3,Animation
0.124631,40000000.0,,Man of the House,100.0,5.5,Comedy
0.11769,,10422387.0,Water,115.0,6.3,Drama
0.150002,,,Why We Fight,98.0,7.5,Documentary
0.115814,,,Espace dÃ©tente,102.0,4.5,Comedy
0.115222,5000000.0,,Isolation,95.0,5.5,Horror
0.111756,,,Slipstream,89.0,4.9,Science Fiction
0.259042,,,Return of the Living Dead: Rave to the Grave,86.0,4.9,Comedy
0.380058,16000000.0,,Black Dawn,96.0,4.2,Action
0.107123,,,Aliens of the Deep,47.0,6.5,Action
0.100198,,,DeVour,90.0,4.5,Horror
0.35989,11000000.0,,Don't Come Knocking,123.0,6.0,Drama
0.097543,,,We Feed the World - Essen Global,96.0,7.5,Documentary
0.294572,15000000.0,,Human Trafficking,176.0,7.0,Drama
0.128733,,,U2: Vertigo 2005 - Live from Chicago,139.0,7.6,Music
0.092869,,,Stone Cold,87.0,6.1,Crime
0.09184,,,Boudu,104.0,5.0,Comedy
0.090029,,,Je vous trouve trÃ¨s beau,97.0,6.1,Comedy
0.082986,,,The Comedians of Comedy,103.0,7.0,Comedy
0.171456,,,"The Prize Winner of Defiance, Ohio",99.0,5.6,Drama
0.145446,,,The Poseidon Adventure,173.0,3.9,Adventure
0.078796,,,Ellie Parker,95.0,5.2,Comedy
0.0786419999999999,,,Feed,101.0,5.6,Mystery
0.04264,,,Return of the Living Dead: Necropolis,88.0,4.4,Comedy
0.075624,3000000.0,9879971.0,Tsotsi,94.0,6.8,Crime
0.073715,,,Wal-Mart: The High Cost of Low Price,98.0,6.9,Documentary
0.073547,,,Alien Apocalypse,88.0,3.0,Drama
0.0667789999999999,,,Un amour Ã  taire,102.0,6.1,Drama
0.063725,,,La Moustache,87.0,5.4,Drama
0.063234,,,Left Behind III: World at War,95.0,5.1,Action
0.062064,12000000.0,,Duma,100.0,7.0,Adventure
0.163781999999999,,,George Carlin: Life Is Worth Losing,74.0,7.2,Documentary
0.028809,,,Metal: A Headbanger's Journey,91.0,8.0,Documentary
0.188153,1600000.0,,Bubble,73.0,6.6,Drama
0.021811,,,The Devil and Daniel Johnston,110.0,8.3,Documentary
0.021261,,634074.0,Wassup Rockers,111.0,5.9,Drama
0.000973,,,Mon petit doigt m'a dit...,105.0,5.7,Comedy
0.00644,,,Quatre Ã©toiles,,5.9,Comedy
0.001983,,,Paheli,141.0,6.2,Drama
5.838503,50000000.0,111340801.0,Underworld: Evolution,106.0,6.3,Fantasy
4.205992,200000000.0,1065659812.0,Pirates of the Caribbean: Dead Man's Chest,151.0,6.8,Adventure
3.941265,120000000.0,461983149.0,Cars,117.0,6.4,Animation
3.78958,150000000.0,599045960.0,Casino Royale,144.0,7.1,Adventure
3.655536,125000000.0,758239851.0,The Da Vinci Code,149.0,6.4,Thriller
3.206696,12000000.0,114194847.0,Step Up,104.0,6.7,Music
3.145562,80000000.0,660940780.0,Ice Age: The Meltdown,91.0,6.4,Animation
3.098051,150000000.0,397850012.0,Mission: Impossible III,126.0,6.3,Adventure
3.03143,35000000.0,326551094.0,The Devil Wears Prada,109.0,7.0,Comedy
2.81975,90000000.0,289847354.0,The Departed,151.0,7.7,Drama
2.606305,85000000.0,194168700.0,The Holiday,136.0,6.7,Comedy
2.582095,40000000.0,109676311.0,The Prestige,130.0,7.8,Drama
2.313345,110000000.0,574480841.0,Night at the Museum,108.0,6.2,Action
2.160936,25000000.0,135330182.0,Babel,143.0,6.7,Drama
2.108369,76000000.0,69959751.0,Children of Men,109.0,7.3,Drama
2.03408,,,American Pie Presents: The Naked Mile,97.0,5.3,Comedy
1.957331,270000000.0,391081192.0,Superman Returns,154.0,5.3,Adventure
1.930735,18000000.0,261572744.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,82.0,6.4,Comedy
1.888746,82500000.0,237681299.0,Click,107.0,5.9,Comedy
1.852503,,,Brother Bear 2,75.0,6.4,Animation
1.76935,52000000.0,204999686.0,The Break-Up,106.0,5.5,Romance
1.747256,45000000.0,184376254.0,Inside Man,129.0,7.2,Crime
1.615244,80000000.0,155019340.0,Over the Hedge,83.0,6.2,Comedy
1.6128,50000000.0,132180323.0,Perfume: The Story of a Murderer,147.0,7.0,Crime
1.60314,100000000.0,170877916.0,Blood Diamond,143.0,7.2,Drama
1.56812,,15309302.0,Alpha Dog,122.0,6.5,Crime
1.526073,12000000.0,42931041.0,Crank,88.0,6.5,Action
1.520387,27000000.0,56308881.0,Lucky Number Slevin,110.0,7.3,Drama
1.51114,40000000.0,120455994.0,Eight Below,120.0,6.6,Adventure
1.498538,25000000.0,117719158.0,Final Destination 3,93.0,5.8,Horror
1.498352,50000000.0,97607453.0,Silent Hill,125.0,6.3,Horror
1.470711,20000000.0,33889159.0,She's the Man,105.0,6.3,Comedy
1.432839,35000000.0,15304890.0,The Fountain,96.0,6.7,Drama
1.411147,100000000.0,384335608.0,Happy Feet,108.0,5.8,Music
1.409773,24000000.0,155721132.0,Rocky Balboa,102.0,6.4,Drama
1.40110499999999,,6086508.0,Van Wilder 2: The Rise of Taj,97.0,5.1,Comedy
1.390297,149000000.0,64459316.0,Flushed Away,85.0,6.0,Adventure
1.363623,80000000.0,37384046.0,The Wild,94.0,5.2,Family
1.35007,75000000.0,180557550.0,DÃ©jÃ  Vu,126.0,6.5,Action
1.296272,100000000.0,249288105.0,Eragon,104.0,4.8,Fantasy
1.259442,40000000.0,114830111.0,The Lake House,99.0,6.3,Romance
1.241836,45000000.0,178262620.0,Scary Movie 4,83.0,5.3,Comedy
1.235478,75000000.0,140175006.0,Monster House,91.0,6.3,Animation
1.223392,4200000.0,,High School Musical,98.0,6.0,Comedy
1.223177,50000000.0,88715192.0,Failure to Launch,97.0,5.6,Comedy
1.21726,40000000.0,120175290.0,Apocalypto,139.0,7.1,Thriller
1.211868,50000000.0,55181129.0,The Ant Bully,88.0,5.5,Fantasy
1.20839,15000000.0,69623713.0,The Hills Have Eyes,107.0,6.0,Horror
1.207359,,141702264.0,Garfield 2,78.0,5.2,Animation
1.194602,28000000.0,38159905.0,Just My Luck,103.0,5.7,Comedy
1.18228,85000000.0,59908565.0,The Good Shepherd,167.0,5.9,Drama
1.1334,30000000.0,31070211.0,Ultraviolet,88.0,5.0,Science Fiction
1.117768,15000000.0,,Penelope,103.0,6.4,Fantasy
1.114239,135000000.0,163794509.0,Miami Vice,134.0,5.7,Action
1.110072,18000000.0,41009669.0,John Tucker Must Die,87.0,6.0,Comedy
1.109411,31000000.0,28000000.0,Tristan & Isolde,125.0,6.2,Drama
1.103135,90000000.0,65900249.0,Flags of Our Fathers,132.0,6.7,War
1.102933,2000000.0,5179037.0,Shortbus,101.0,6.5,Romance
1.099328,21000000.0,,Bordertown,112.0,6.1,Crime
1.057194,50000000.0,69834815.0,Curious George,86.0,5.8,Adventure
1.038954,40000000.0,38755073.0,The Wicker Man,102.0,4.0,Mystery
1.027989,17000000.0,57103895.0,Smokin' Aces,109.0,6.3,Action
1.01535,,,Amazing Grace,117.0,6.7,Drama
0.987722,50000000.0,87528173.0,RV,99.0,5.7,Comedy
0.978149,,42647449.0,Glory Road,118.0,7.1,Drama
0.969469,65000000.0,43545364.0,We Are Marshall,124.0,6.5,Drama
0.965931,40000000.0,86915017.0,The Illusionist,110.0,7.0,Fantasy
0.956715,,,The Pink Panther,93.0,5.6,Action
0.941481,17500000.0,19179969.0,Beerfest,110.0,5.8,Comedy
0.92958,25000000.0,5549200.0,The Contract,96.0,5.4,Drama
0.928134,55000000.0,9450897.0,All the King's Men,125.0,5.4,Drama
0.921035,15500000.0,,Slither,95.0,6.1,Comedy
0.920528,40000000.0,138259062.0,Big Momma's House 2,99.0,5.6,Comedy
0.916551,70000000.0,38629478.0,Basic Instinct 2,114.0,4.5,Crime
0.913299,5000000.0,26888376.0,Clerks II,97.0,6.9,Comedy
0.912871,72500000.0,162966177.0,Talladega Nights: The Ballad of Ricky Bobby,116.0,6.2,Comedy
0.912863,,,Undisputed II: Last Man Standing,93.0,7.1,Action
0.890909,55000000.0,307077295.0,The Pursuit of Happyness,117.0,7.5,Drama
0.883222,40000000.0,60474340.0,Marie Antoinette,123.0,6.5,Drama
0.875629999999999,37665000.0,14655628.0,Freedomland,113.0,5.3,Drama
0.873356999999999,,,Lung fu moon,94.0,6.9,Action
0.866667,,47231070.0,Deck the Halls,93.0,5.1,Comedy
0.854533,,3669465.0,The Fall,117.0,7.7,Adventure
0.850959,6000000.0,48027970.0,The Last King of Scotland,121.0,7.3,Drama
0.849096,10000000.0,163876815.0,Saw III,108.0,6.0,Horror
0.848086,30000000.0,495303.0,Idiocracy,84.0,6.1,Adventure
0.840205,32000000.0,80197993.0,Nacho Libre,92.0,5.5,Comedy
0.838430999999999,50000000.0,49111202.0,The Black Dahlia,121.0,5.8,Drama
0.826291,9000000.0,,Air Buddies,80.0,5.5,Comedy
0.826011,160000000.0,181674817.0,Poseidon,99.0,5.3,Adventure
0.793804,17000000.0,7314027.0,American Dreamz,107.0,4.6,Comedy
0.793059,,,The Butterfly Effect 2,95.0,4.4,Drama
0.79178,,7900000.0,Ultimate Avengers 2,73.0,6.3,Animation
0.788266,16800000.0,2281089.0,Fur: An Imaginary Portrait of Diane Arbus,122.0,6.3,Drama
0.780687,54000000.0,130431368.0,"You, Me and Dupree",108.0,5.3,Comedy
0.778589,8000000.0,100523181.0,Little Miss Sunshine,102.0,7.3,Comedy
0.773044,64000000.0,101595121.0,Little Man,98.0,5.6,Comedy
0.76252,24000000.0,,The Fox and the Hound 2,69.0,5.6,Adventure
0.751428,,,Leroy & Stitch,73.0,6.6,Animation
0.750786,35000000.0,,The Nativity Story,101.0,6.5,Drama
0.743703,12000000.0,38368909.0,Employee of the Month,103.0,5.4,Comedy
0.727752,25000000.0,119188334.0,The Omen,110.0,5.2,Drama
0.723825,19000000.0,68673228.0,Letters from Iwo Jima,141.0,6.9,Action
0.720101,,,Shark Bait,77.0,4.9,Animation
0.715451,8500000.0,5480996.0,A Scanner Darkly,100.0,6.7,Animation
0.715437,,,Save the Last Dance 2,90.0,5.3,Drama
0.713697,30000000.0,53653224.0,Stranger Than Fiction,113.0,6.9,Comedy
0.711674,63000000.0,162945894.0,World Trade Center,128.0,5.9,Drama
0.709677,,84500122.0,The Santa Clause 3: The Escape Clause,98.0,5.1,Comedy
0.70435,35000000.0,42064105.0,A Good Year,118.0,6.4,Comedy
0.704242,1200000.0,,Open Water 2: Adrift,94.0,5.0,Drama
0.703833,19400000.0,,The Painted Veil,125.0,6.9,Drama
0.702198,12000000.0,1381665.0,Snow Cake,112.0,7.4,Romance
0.701814,15500000.0,7385434.0,Itâ€™s a Boy Girl Thing,95.0,6.2,Comedy
0.698297,20000000.0,48548426.0,Date Movie,83.0,3.9,Comedy
0.692543,23000000.0,38505009.0,Accepted,93.0,6.1,Comedy
0.689946,,6538177.0,Grandma's Boy,94.0,6.6,Comedy
0.685491,85000000.0,197309027.0,Open Season,83.0,6.1,Adventure
0.682902,,,Bo bui gai wak,126.0,6.4,Drama
0.674705,51000000.0,72779000.0,Barnyard,90.0,5.3,Animation
0.67078,3700000.0,3338228.0,Unknown,98.0,6.4,Crime
0.654177999999999,,,Bobby,120.0,5.8,History
0.6477,70000000.0,154937680.0,Dreamgirls,134.0,6.5,Drama
0.646745,33000000.0,62022014.0,Snakes on a Plane,105.0,5.2,Horror
0.642848,,2077763.0,Candy,116.0,6.9,Drama
0.641047,6500000.0,13368437.0,Friends with Money,88.0,5.0,Drama
0.638444,11000000.0,72778712.0,Jackass Number Two,95.0,6.4,Action
0.632875,70000000.0,55011732.0,The Guardian,139.0,7.0,Action
0.632401,,1675484.0,The Breed,90.0,4.9,Horror
0.631574,17000000.0,374743.0,Southland Tales,144.0,4.9,Action
0.62873,85000000.0,158468292.0,The Fast and the Furious: Tokyo Drift,104.0,6.1,Action
0.621317,,57806952.0,Invincible,105.0,6.5,Drama
0.620633,30000000.0,35078241.0,Miss Potter,92.0,6.2,Drama
0.614854,38000000.0,29907685.0,Pulse,90.0,5.1,Horror
0.609691,,,Bambi II,72.0,5.9,Animation
0.609408,15000000.0,10903846.0,Black Snake Moan,116.0,6.3,Drama
0.606808,50000000.0,9448082.0,Goya's Ghosts,114.0,6.7,Drama
0.60407,,,Deep Sea 3D,41.0,5.7,Documentary
0.60214,,,Stick It,105.0,6.0,Comedy
0.59356,15000000.0,,Mercenary for Justice,91.0,4.5,Action
0.589842,25000000.0,11772461.0,The Hoax,116.0,6.5,Comedy
0.582876,20000000.0,22165608.0,The Marine,92.0,5.0,Action
0.575781,,,Hollow Man II,91.0,5.1,Horror
0.574533,,,Hatchet,83.0,5.3,Comedy
0.569422999999999,12000000.0,6754898.0,Running with Scissors,116.0,5.6,Drama
0.56593,50000000.0,61112916.0,The Shaggy Dog,98.0,4.6,Comedy
0.564215999999999,40000000.0,23937870.0,Stormbreaker,93.0,5.0,Adventure
0.552267,6000000.0,57231524.0,Madea's Family Reunion,110.0,6.0,Drama
0.546519,12000000.0,,Home of the Brave,106.0,5.7,Action
0.546313,,,Half Light,110.0,5.9,Thriller
0.544793,26000000.0,,Little Children,136.0,6.3,Romance
0.53836,,,The Benchwarmers,80.0,5.4,Comedy
0.537204,,4291965.0,Catch a Fire,101.0,6.3,Action
0.536631,85000000.0,144.0,Charlotte's Web,97.0,6.0,Comedy
0.530814,30000000.0,34742066.0,Take the Lead,108.0,6.4,Music
0.529881,35000000.0,12506188.0,Zoom,83.0,5.1,Fantasy
0.526426,,,Dr. Dolittle 3,95.0,4.8,Comedy
0.523882,,,Barbie Fairytopia: Mermaidia,75.0,6.3,Animation
0.523073,,,Mater and the Ghostlight,7.0,6.4,Animation
0.520258,,,I'll Always Know What You Did Last Summer,92.0,3.8,Horror
0.514836,12000000.0,23006849.0,Aquamarine,104.0,5.9,Fantasy
0.513326,,,The Librarian: Return to King Solomon's Mines,92.0,5.7,Fantasy
0.51175,,,Shadow Man,91.0,4.6,Action
0.508401,10000000.0,7177143.0,Rescue Dawn,126.0,6.6,Adventure
0.501431,6500000.0,22889018.0,The Wind That Shakes the Barley,124.0,6.5,Drama
0.499069,,,Big Nothing,86.0,6.5,Drama
0.496703,55000000.0,65664721.0,16 Blocks,105.0,6.1,Action
0.489898,4000000.0,31584901.0,Scoop,96.0,6.2,Comedy
0.488265,5000000.0,,Calibre 45,101.0,5.2,Drama
0.4819,45000000.0,38399961.0,Last Holiday,112.0,6.4,Adventure
0.479749,20000000.0,,The Last Kiss,115.0,5.5,Comedy
0.467297,15000000.0,49469904.0,Notes on a Scandal,92.0,6.3,Drama
0.463155,15000000.0,76286096.0,United 93,111.0,6.6,Drama
0.461865,994000.0,165000.0,Kidulthood,89.0,6.5,Drama
0.458112,21000000.0,480314.0,DOA: Dead or Alive,87.0,4.9,Adventure
0.45297,,11400000.0,Something New,99.0,6.2,Comedy
0.451217,15000000.0,123384128.0,The Queen,103.0,6.6,Drama
0.44964,,,The Thief Lord,98.0,5.7,Adventure
0.441629,60000000.0,77920346.0,The Sentinel,108.0,5.6,Action
0.440529,,,Man About Town,96.0,4.8,Comedy
0.437529,32000000.0,5914908.0,The Good German,108.0,5.8,War
0.435451,60000000.0,17800000.0,Flyboys,140.0,6.1,Action
0.434986,,,Lifted,5.0,7.7,Animation
0.434505,,60896147.0,My Super Ex-Girlfriend,95.0,4.9,Fantasy
0.433874,15000000.0,9500000.0,Running Scared,122.0,6.8,Action
0.430182,,,No Time for Nuts,7.0,7.4,Adventure
0.428237,,8974829.0,Breaking and Entering,129.0,6.5,Drama
0.425339,6000000.0,,Wendy Wu: Homecoming Warrior,90.0,5.4,Action
0.412369,,,Lonely Hearts,108.0,5.9,Drama
0.407429,,,Fauteuils d'orchestre,106.0,6.2,Romance
0.406639,,,Shooting Dogs,115.0,6.5,Drama
0.405681,25000000.0,16158487.0,Catch and Release,111.0,6.0,Comedy
0.405342,20000000.0,39143839.0,The Grudge 2,102.0,5.3,Horror
0.402934,16000000.0,,The Texas Chainsaw Massacre: The Beginning,91.0,5.7,Horror
0.395831,,,Like Minds,110.0,6.6,Mystery
0.389669,8000000.0,,Altered,88.0,4.7,Horror
0.389212,,,Severance,96.0,6.3,Horror
0.388624,,,Second In Command,91.0,5.1,Action
0.386756,,2294291.0,Cashback,102.0,6.7,Drama
0.384988,8000000.0,143451.0,10th & Wolf,107.0,6.0,Action
0.381198,11000000.0,,Copying Beethoven,104.0,5.9,Drama
0.3804,45000000.0,82800000.0,Firewall,105.0,5.4,Thriller
0.463068,18000000.0,1196307.0,Seraphim Falls,115.0,5.8,Western
0.375934,,580527.0,10 Items or Less,81.0,6.8,Comedy
0.374486,,,The Ultimate Gift,114.0,6.8,Romance
0.374285,,,Eating Out 2: Sloppy Seconds,79.0,5.7,Comedy
0.371028,,,The Little Matchgirl,7.0,6.5,Drama
0.370019,,16627188.0,Everyone's Hero,88.0,5.6,Action
0.367893,2000000.0,622806.0,Sherrybaby,96.0,6.5,Drama
0.500077,24000000.0,23321954.0,Alatriste,145.0,5.7,Action
0.877190999999999,22000000.0,13405595.0,Tenacious D in The Pick of Destiny,93.0,6.2,Comedy
0.361949,,16803753.0,Hollywoodland,126.0,6.1,Drama
0.361911,,6700000.0,Ultimate Avengers,72.0,6.4,Action
0.360617,,,The Night Listener,91.0,4.7,Drama
0.360145,20000000.0,41237648.0,Man of the Year,115.0,5.4,Comedy
0.358059,,,Nos jours heureux,103.0,7.1,Comedy
0.357462,20000000.0,37597471.0,The Covenant,97.0,5.2,Action
0.357119,,,Hellboy Animated: Sword of Storms,73.0,5.5,TV Movie
0.355816,,,Behind Enemy Lines II: Axis of Evil,96.0,4.7,Action
0.310895,,,Jeff Dunham: Arguing with Myself,76.0,6.4,Comedy
0.35187,,,Find Me Guilty,125.0,6.3,Drama
0.350497,,,Rest Stop,80.0,5.0,Horror
0.345569,,,NapolÃ©on (et moi),110.0,4.9,Comedy
0.34202,,,La tourneuse de pages,85.0,6.5,Drama
0.340571,,,Happily N'Ever After,75.0,4.4,Fantasy
0.339084,5000000.0,,The Oh in Ohio,88.0,5.6,Comedy
0.338476,150000.0,,Elephants Dream,11.0,6.0,Animation
0.337268,15000000.0,66966987.0,When a Stranger Calls,87.0,5.4,Horror
0.330582,13000000.0,1151330.0,Infamous,110.0,5.5,Drama
0.325485,500000.0,745327.0,Another Gay Movie,92.0,5.1,Comedy
0.323679,,,Skinwalkers,110.0,4.6,Fantasy
0.445936,,,Love and Other Disasters,91.0,5.7,Comedy
0.320908,11000000.0,46396427.0,Dhoom 2,147.0,6.5,Drama
0.312729,9000000.0,21510851.0,Black Christmas,84.0,5.3,Horror
0.312609,13000000.0,11130889.0,The Astronaut Farmer,104.0,6.2,Adventure
0.310063,8000000.0,,La Sconosciuta,118.0,7.5,Drama
0.309824,,,Fast Food Nation,116.0,5.7,Comedy
0.308248,,,Slipp Jimmy Fri,86.0,4.9,Animation
0.30746,,,Sweeney Todd,90.0,6.4,Drama
0.307279,8000000.0,426224.0,Fido,91.0,6.7,Romance
0.23103,,,The Abandoned,99.0,5.2,Horror
0.303573999999999,20000000.0,21170563.0,ATL,105.0,5.3,Drama
0.490229,700000.0,,Half Nelson,107.0,6.2,Drama
0.300525,4000000.0,8059140.0,Bug,102.0,5.6,Horror
0.298379,,,Hard Luck,101.0,5.3,Crime
0.298124,75000000.0,42285169.0,Lady in the Water,110.0,5.2,Drama
0.297434,26000000.0,,Unaccompanied Minors,90.0,5.3,Comedy
0.294825,,,Peaceful Warrior,120.0,7.3,Drama
0.293239,,69136.0,Behind the Mask: The Rise of Leslie Vernon,92.0,6.6,Comedy
0.292225,900000.0,,Loving Annabelle,76.0,6.6,Drama
0.288752,15000000.0,,The Detonator,91.0,4.4,Action
0.287483,,11449638.0,Material Girls,97.0,4.8,Comedy
0.224856,,,London to Brighton,85.0,6.0,Action
0.282881,30000000.0,41480851.0,Gridiron Gang,125.0,6.5,Action
0.28091,,,Art School Confidential,102.0,6.3,Comedy
0.440741,,4946225.0,Black Sheep,87.0,5.5,Horror
0.276246,,,Unrest,88.0,5.2,Horror
0.27622,850000.0,,2:37,91.0,7.2,Drama
0.275745,,,Wristcutters: A Love Story,88.0,6.4,Comedy
0.462229,,,Irresistible,103.0,5.6,Drama
0.275554,,,Driving Lessons,98.0,6.3,Comedy
0.27504,,,é»‘ç¤¾ä¼š2ï¼šä»¥å’Œä¸ºè´µ,92.0,7.0,Drama
0.27403,,,Gone,88.0,5.1,Crime
0.227243,,,Ask the Dust,117.0,5.2,Drama
0.272059,,,Krrish,154.0,5.6,Action
0.152191,,,Poultrygeist: Night of the Chicken Dead,103.0,5.1,Comedy
0.171168,7000000.0,,Minotaur,93.0,3.4,Horror
0.206454,100000.0,10178331.0,Facing the Giants,111.0,6.8,Drama
0.269354,,29326868.0,La Doublure,85.0,6.1,Comedy
0.268801,,3091922.0,The Ex,90.0,5.0,Comedy
0.267231,,,Cow Belles,90.0,5.1,TV Movie
0.267119,,,Bernard and Doris,103.0,6.2,Comedy
0.266131,8000000.0,,See No Evil,84.0,4.7,Horror
0.260556,9364800.0,,Hogfather,185.0,6.9,Drama
0.265613,100000.0,,Slaughtered Vomit Dolls,71.0,3.0,Horror
0.265388,,,The Lost Room,270.0,7.2,Action
0.265007,,,Away from Her,110.0,6.6,Drama
0.263646,,1128345.0,Red Road,105.0,6.1,Drama
0.326984,4000000.0,13401952.0,The History Boys,109.0,5.6,Comedy
0.263242,,,PokÃ©mon Ranger and the Temple of the Sea,107.0,5.7,Animation
0.257326,,210128.0,Starter for 10,92.0,6.7,Drama
0.257275,,,The Secret,90.0,5.4,Documentary
0.254596,12000000.0,20138836.0,The Namesake,122.0,7.0,Drama
0.25265,,,The Land Before Time XII: The Great Day of the Flyers,77.0,6.5,Animation
0.251388,1000000.0,46243000.0,An Inconvenient Truth,100.0,6.5,Documentary
0.249949,4000000.0,4630045.0,Let's Go to Prison,84.0,5.4,Comedy
0.341168,,,Flight 93,89.0,6.2,Drama
0.247029,,849055.0,Inland Empire,172.0,6.8,Horror
0.24669,,,Wilderness,94.0,6.1,Horror
0.245865,,,Alien Autopsy,95.0,5.5,Comedy
0.241377,5000000.0,,Like Mike 2: Streetball,96.0,3.8,Comedy
0.238131,,,Relative Strangers,84.0,5.4,Comedy
0.238102,,,Tekkon kinkurÃ®to,103.0,7.5,Action
0.237683,,163000.0,Cocaine Cowboys,118.0,7.1,Action
0.235116,,,Return to Halloweentown,88.0,5.2,Adventure
0.234789,,,Barbie in the 12 Dancing Princesses,83.0,6.8,Animation
0.232213,,,The Net 2.0,95.0,5.0,Action
0.225633,2380000.0,8176544.0,This Is England,101.0,7.1,Drama
0.222458,,,Simon Says,87.0,5.7,Horror
0.220049,,,The Alibi,90.0,5.3,Romance
0.218722,3000000.0,,The Cutting Edge: Going for the Gold,98.0,5.8,Comedy
0.218201,,,Outsourced,102.0,6.1,Comedy
0.21735,,,The Hamiltons,86.0,4.9,Drama
0.533965999999999,20000000.0,17807569.0,School for Scoundrels,100.0,5.5,Comedy
0.210808,,516139.0,A Guide To Recognizing Your Saints,104.0,6.7,Crime
0.209369,26000000.0,17496992.0,Annapolis,108.0,5.8,Drama
0.209216,,,Attack Force,94.0,6.3,Action
0.20754,14500000.0,22963701.0,IndigÃ¨nes,128.0,6.7,Drama
0.207312,,834457.0,Blind Dating,99.0,6.3,Comedy
0.239854,,,Daft Punk's Electroma,74.0,6.7,Science Fiction
0.223542,,,Jesse Stone: Night Passage,89.0,6.3,Drama
0.201755,,,EnfermÃ©s dehors,78.0,5.9,Comedy
0.200935,,201275.0,Deliver Us from Evil,101.0,7.2,Crime
