popularity,budget,revenue,original_title,runtime,vote_average,genre
1.596994,19000000.0,61389680.0,The Goonies,114.0,7.2,Adventure
1.299275,3000000.0,29999213.0,A Nightmare on Elm Street Part 2: Freddy's Revenge,87.0,5.7,Horror
1.177428,44000000.0,300400432.0,Rambo: First Blood Part II,96.0,6.2,Action
1.168819,31000000.0,128499205.0,Out of Africa,161.0,6.7,Drama
1.149954,31000000.0,300473716.0,Rocky IV,91.0,6.6,Drama
1.034373,25000000.0,21288692.0,The Black Cauldron,80.0,6.2,Animation
1.012186,15000000.0,146292009.0,The Color Purple,154.0,7.5,Drama
0.898411,10000000.0,57500000.0,Commando,90.0,6.3,Action
0.887605,12500000.0,238227.0,King Solomon's Mines,100.0,4.9,Action
0.876636,4000000.0,14237000.0,The Return of the Living Dead,91.0,7.1,Comedy
0.873551,12000000.0,68706993.0,Witness,113.0,6.7,Crime
0.717479,9000000.0,24922237.0,Fright Night,106.0,6.8,Horror
0.70478,17900000.0,6948633.0,Red Sonja,89.0,5.2,Adventure
0.689416,3500000.0,34000000.0,Day of the Dead,102.0,6.7,Horror
0.688022,15000000.0,14643997.0,Clue: The Movie,94.0,7.1,Comedy
0.662175,2200000.0,21930418.0,Friday the 13th: A New Beginning,92.0,5.2,Horror
0.657238,50000000.0,23717291.0,Santa Claus: The Movie,108.0,5.9,Adventure
0.617698,15000000.0,10631333.0,The Purple Rose of Cairo,82.0,7.0,Fantasy
0.587272999999999,25000000.0,96773200.0,The Jewel of the Nile,106.0,6.1,Action
0.536718,900000.0,2023414.0,Re-Animator,86.0,6.9,Science Fiction
0.5129,9000000.0,20518905.0,Porky's Revenge,92.0,4.4,Comedy
0.458359,4500000.0,10609321.0,After Hours,97.0,7.0,Comedy
0.427104,6000000.0,40940662.0,Pee-wee's Big Adventure,90.0,6.5,Adventure
0.384037,20000000.0,45833132.0,Brewster's Millions,97.0,6.5,Comedy
0.280847,5000000.0,27400000.0,Desperately Seeking Susan,104.0,6.2,Drama
0.252673999999999,9000000.0,7936012.0,Runaway Train,111.0,6.6,Action
0.229931,25000000.0,11137801.0,Return to Oz,113.0,6.0,Adventure
0.214009,5000000.0,502758.0,Mishima: A Life in Four Chapters,121.0,6.3,Drama
0.208914,3200000.0,10000000.0,Once Bitten,94.0,5.5,Horror
0.592905,10000000.0,25754284.0,The Last Dragon,108.0,6.8,Action
0.150168,25000000.0,9873044.0,Explorers,109.0,6.1,Adventure
0.135989,19000000.0,12918858.0,Perfect,115.0,4.3,Drama
0.132713,114.0,6700000.0,Into the Night,115.0,6.1,Comedy
0.112015,860000.0,2451545.0,My Beautiful Laundrette,97.0,6.2,Drama
0.215817,2410000.0,10755447.0,Missing in Action 2: The Beginning,100.0,5.0,Action
5.939927,150000000.0,895921036.0,Harry Potter and the Goblet of Fire,157.0,7.3,Adventure
5.400826,150000000.0,374218673.0,Batman Begins,140.0,7.3,Action
3.628726,180000000.0,748806957.0,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",143.0,6.5,Adventure
3.617106,54000000.0,132511035.0,V for Vendetta,132.0,7.6,Action
3.520836,40000000.0,158733820.0,Sin City,124.0,7.1,Action
3.508379,150000000.0,474968763.0,Charlie and the Chocolate Factory,115.0,6.5,Adventure
3.457537,113000000.0,850000000.0,Star Wars: Episode III - Revenge of the Sith,140.0,7.0,Science Fiction
3.087036,50000000.0,104478416.0,The Hitchhiker's Guide to the Galaxy,109.0,6.6,Adventure
2.623346,126000000.0,162949164.0,The Island,136.0,6.4,Action
2.444998,75000000.0,532680671.0,Madagascar,86.0,6.4,Family
2.368513,100000000.0,330579719.0,Fantastic Four,106.0,5.6,Action
2.26533,100000000.0,230427240.0,Constantine,121.0,6.5,Drama
2.248624,40000000.0,285176741.0,Wedding Crashers,119.0,6.3,Comedy
2.220063,62000000.0,52304001.0,Ã†on Flux,93.0,5.3,Action
2.07205,56000000.0,113006880.0,The Pacifier,95.0,5.8,Action
1.844731,132000000.0,591739379.0,War of the Worlds,116.0,5.9,Adventure
1.813128,85000000.0,162242962.0,Memoirs of a Geisha,145.0,7.1,Drama
1.78595,26000000.0,109449237.0,The 40 Year Old Virgin,116.0,6.2,Comedy
1.766397,150000000.0,314432665.0,Chicken Little,81.0,5.6,Animation
1.72647,70000000.0,368100420.0,Hitch,118.0,6.3,Comedy
1.699822,32000000.0,85167639.0,Transporter 2,87.0,6.1,Action
1.610259,25000000.0,122489822.0,Nanny McPhee,97.0,6.1,Fantasy
1.592578,130000000.0,211643158.0,Kingdom of Heaven,144.0,6.4,Drama
1.513147,43000000.0,154749918.0,Monster-in-Law,101.0,5.7,Comedy
1.508329,207000000.0,550000000.0,King Kong,187.0,6.4,Adventure
1.497085,53000000.0,95226116.0,Be Cool,118.0,5.3,Comedy
1.496807,50000000.0,44434439.0,Into the Blue,110.0,5.9,Action
1.480854,28000000.0,121147947.0,Pride & Prejudice,128.0,7.6,Drama
1.475604,14000000.0,178043761.0,Brokeback Mountain,134.0,7.2,Drama
1.464718,75000000.0,260696994.0,Robots,91.0,5.9,Animation
1.40558799999999,87000000.0,71073932.0,xXx: State of the Union,101.0,4.8,Action
1.351718,25000000.0,39053061.0,The Sisterhood of the Traveling Pants,119.0,6.3,Drama
1.330824,110000000.0,478207520.0,Mr. & Mrs. Smith,120.0,6.5,Action
1.310993,75000000.0,142400065.0,The Legend of Zorro,129.0,5.8,Action
1.274645,42000000.0,24127895.0,Lord of War,122.0,6.9,Crime
1.273393,65000000.0,64321501.0,Zathura: A Space Adventure,101.0,5.9,Family
1.270018,43000000.0,56681566.0,Elektra,97.0,5.0,Action
1.265401,40000000.0,117195061.0,Corpse Bride,77.0,7.0,Romance
1.212451,30000000.0,192452832.0,The Curse of the Were-Rabbit,85.0,6.6,Adventure
1.210683,70000000.0,88933562.0,Rumor Has It...,97.0,5.2,Comedy
1.200307,29000000.0,21126225.0,The Jacket,103.0,6.6,Drama
1.148377,72000000.0,96889998.0,Jarhead,125.0,6.4,Drama
1.110148,39000000.0,38869464.0,Serenity,119.0,7.3,Science Fiction
1.107734,4000000.0,152925093.0,Saw II,92.0,6.2,Horror
1.102836,58000000.0,102854431.0,Just Like Heaven,95.0,6.5,Comedy
1.094959,50000000.0,66002004.0,Herbie Fully Loaded,101.0,5.2,Comedy
1.08379,57000000.0,52034889.0,Elizabethtown,123.0,6.0,Comedy
1.075427,45000000.0,92374674.0,Four Brothers,109.0,6.6,Action
1.056592,4800000.0,80578934.0,Hostel,94.0,5.7,Horror
1.05364,15000000.0,15785148.0,Kiss Kiss Bang Bang,103.0,7.1,Action
1.053307,88000000.0,108539911.0,Cinderella Man,144.0,7.0,Romance
1.051177,15000000.0,85306374.0,Match Point,124.0,7.1,Drama
1.048193,15000000.0,51053787.0,Hoodwinked!,80.0,6.0,Animation
1.045798,25000000.0,122644820.0,Hide and Seek,101.0,6.2,Horror
1.014707,85000000.0,131426169.0,Bewitched,102.0,4.9,Comedy
1.001465,60000000.0,55987321.0,Doom,100.0,4.9,Action
0.982784,60000000.0,129181830.0,Cheaper by the Dozen 2,94.0,5.8,Adventure
0.956847,30000000.0,50451307.0,Fever Pitch,103.0,5.7,Comedy
0.94817,30000000.0,58405313.0,Must Love Dogs,98.0,6.0,Comedy
0.918476,20000000.0,7535331.0,Proof,100.0,6.1,Drama
0.906223,80000000.0,162944923.0,The Interpreter,128.0,6.2,Action
0.899944,88000000.0,105316267.0,The Brothers Grimm,118.0,5.4,Adventure
0.893879,30000000.0,18618284.0,An Unfinished Life,108.0,6.9,Drama
0.887848,52000000.0,77944725.0,Hostage,113.0,6.0,Mystery
0.885834,50000000.0,110803676.0,The Dukes of Hazzard,104.0,5.2,Action
0.869394,70000000.0,130358911.0,Munich,164.0,6.7,Drama
0.857834,19000000.0,144216468.0,The Exorcism of Emily Rose,122.0,6.2,Crime
0.852969,6500000.0,24793509.0,Thank You for Smoking,92.0,7.1,Comedy
0.839023,22000000.0,22400154.0,Deuce Bigalow: European Gigolo,83.0,4.8,Comedy
0.835676,50000000.0,94000000.0,Syriana,128.0,6.0,Drama
0.82677,22000000.0,57479076.0,Derailed,108.0,6.2,Drama
0.826568,50000000.0,42093706.0,Oliver Twist,130.0,6.6,Crime
0.824869,43000000.0,91974818.0,The Skeleton Key,104.0,6.3,Drama
0.79295,12000000.0,10289.0,Chaos,106.0,6.3,Drama
0.786786,30000000.0,93772522.0,Racing Stripes,102.0,5.1,Comedy
0.784909,7000000.0,54600000.0,"Good Night, and Good Luck.",93.0,6.4,Drama
0.775677,30000000.0,76669806.0,Coach Carter,136.0,7.3,Drama
0.773901,32000000.0,60740827.0,A History of Violence,96.0,6.7,Drama
0.773231,19000000.0,108047131.0,The Amityville Horror,90.0,6.0,Horror
0.767076,100000000.0,202026112.0,Fun with Dick and Jane,90.0,5.9,Comedy
0.743639,45000000.0,50871113.0,Unleashed,103.0,6.5,Action
0.738384,45000000.0,16809014.0,Rebound,103.0,5.5,Comedy
0.737768,35000000.0,68915888.0,Guess Who,105.0,5.4,Comedy
0.733587,169000.0,18564702.0,Keeping Mum,103.0,6.5,Comedy
0.726858,35000000.0,30526509.0,Two for the Money,122.0,5.9,Comedy
0.722961,2000000.0,5967038.0,Harsh Times,120.0,6.0,Crime
0.719502,55000000.0,223387299.0,Flightplan,98.0,6.0,Thriller
0.718616,30000000.0,35294470.0,Assault on Precinct 13,109.0,5.9,Thriller
0.709235,10000000.0,45742101.0,Broken Flowers,105.0,6.7,Comedy
0.707056,20000000.0,12482775.0,The Weather Man,101.0,5.7,Comedy
0.699883,1000000.0,27762648.0,Wolf Creek,99.0,5.8,Horror
0.694404,15000000.0,46770602.0,Land of the Dead,93.0,5.8,Horror
0.681157,28000000.0,186438883.0,Walk the Line,136.0,7.0,Drama
0.665701,30000000.0,42886719.0,A Lot Like Love,107.0,6.5,Comedy
0.664688,40000000.0,46442528.0,Get Rich or Die Tryin',117.0,6.5,Drama
0.663860999999999,45000000.0,56070433.0,Kicking & Screaming,95.0,5.8,Romance
0.663397999999999,4000000.0,866999.0,MirrorMask,101.0,6.5,Adventure
0.661616,35000000.0,19294901.0,Cursed,97.0,5.0,Horror
0.661473,50000000.0,8342132.0,Stay,99.0,6.4,Mystery
0.643145,25000000.0,27645491.0,Ice Princess,98.0,5.8,Comedy
0.636922,82000000.0,190320568.0,The Longest Yard,113.0,6.2,Comedy
0.635843,3000000.0,18637690.0,Waiting...,94.0,6.0,Comedy
0.635481,32000000.0,97918663.0,Are We There Yet?,95.0,5.4,Comedy
0.6269,80000000.0,5989640.0,A Sound of Thunder,110.0,4.8,Thriller
0.608364,18000000.0,46201432.0,The Fog,100.0,4.2,Horror
0.606286,135000000.0,76932943.0,Stealth,121.0,5.0,Action
0.600522,15000000.0,47175038.0,The Wedding Date,88.0,6.2,Comedy
0.592368999999999,25000000.0,2405420.0,BloodRayne,95.0,3.8,Action
0.571693,130000000.0,119269486.0,Sahara,124.0,5.6,Action
0.564298,10000000.0,17297244.0,The Matador,96.0,6.0,Action
0.561685,7000000.0,49084830.0,Capote,114.0,6.7,Crime
0.558258,35000000.0,19478106.0,Valiant,76.0,5.3,Animation
0.55197,25000000.0,82466670.0,The Constant Gardener,129.0,6.7,Drama
0.548165999999999,950000.0,7022209.0,Hard Candy,103.0,6.8,Drama
0.543159,40000000.0,68766121.0,House of Wax,113.0,5.3,Horror
0.538043,80000000.0,10166502.0,The Great Raid,132.0,6.5,Action
0.534781,50000000.0,22944502.0,Domino,127.0,6.1,Action
0.511084,25000000.0,36351350.0,Beauty Shop,105.0,5.1,Comedy
0.509128999999999,50000000.0,69425966.0,The Adventures of Sharkboy and Lavagirl,92.0,4.3,Adventure
0.500883,25000000.0,15431177.0,The Greatest Game Ever Played,120.0,7.0,Drama
0.484314,15000000.0,12036149.0,The Three Burials of Melquiades Estrada,121.0,6.7,Adventure
0.466529,1000000.0,10047674.0,Cry_Wolf,90.0,5.4,Horror
0.463862,30000000.0,27610873.0,Goal!: The Dream Begins,118.0,6.5,Drama
0.463596,10000000.0,91196419.0,White Noise,101.0,5.5,Drama
0.45648,475000.0,3919254.0,Brick,110.0,6.8,Drama
0.453059,30000000.0,251495.0,Dominion: Prequel to the Exorcist,117.0,4.6,Horror
0.449627,30000000.0,30536013.0,The New World,135.0,6.1,Drama
0.449064,14200000.0,674918.0,Manderlay,139.0,6.9,Drama
0.444301,35000000.0,86369815.0,Sky High,100.0,5.8,Adventure
0.443093999999999,900000.0,381420.0,The Quiet,96.0,5.6,Drama
0.441927,26000000.0,57891803.0,Red Eye,85.0,6.1,Horror
0.42232,7000000.0,2697930.0,Everything is Illuminated,106.0,7.4,Comedy
0.406323,1500000.0,712294.0,The Ballad of Jack and Rose,111.0,6.4,Drama
0.405822,45000000.0,72028752.0,"Yours, Mine & Ours",90.0,5.7,Comedy
0.390848,45000000.0,38058335.0,The Producers,134.0,5.9,Comedy
0.387304,818418.0,4851244.0,Romanzo criminale,152.0,6.9,Drama
0.37807,8000000.0,22201636.0,Hustle & Flow,116.0,6.2,Drama
0.374704,1000000.0,13350369.0,Transamerica,103.0,6.5,Drama
0.370396,20000000.0,10442808.0,Alone in the Dark,96.0,3.5,Action
0.369596,20000000.0,67192859.0,Boogeyman,89.0,4.5,Thriller
0.367248,13000000.0,23727301.0,Les PoupÃ©es Russes,129.0,6.7,Comedy
0.332997,30000000.0,15007991.0,The Cave,97.0,5.2,Action
0.330618,40000000.0,31670620.0,Rent,135.0,6.5,Comedy
0.326577,1500000.0,11098131.0,The Squid and the Whale,81.0,6.7,Comedy
0.290754,2000000.0,653621.0,Inside Deep Throat,92.0,6.8,Documentary
0.287286,7500000.0,143000.0,Man-Thing,97.0,3.9,Action
0.285062,1549000.0,7096000.0,Tau man ji D,107.0,6.0,Action
0.278997,4750000.0,206871.0,Tamara,98.0,4.9,Fantasy
0.270403,10284523.0,11588205.0,Shopgirl,104.0,5.8,Comedy
0.269437,35000000.0,25224242.0,North Country,126.0,6.8,Drama
0.401768,450000.0,973525.0,Conversations with Other Women,84.0,6.3,Drama
0.252383,8000000.0,852872.0,Down in the Valley,112.0,5.8,Drama
0.246144,12000000.0,84967.0,Mozart and the Whale,92.0,6.8,Comedy
0.242227,30000000.0,34252847.0,Bad News Bears,113.0,5.5,Comedy
0.198611,14000000.0,32645546.0,Because of Winn-Dixie,106.0,6.1,Comedy
0.195984,25000000.0,13411957.0,Lords of Dogtown,107.0,6.9,Drama
0.191177,2000000.0,5048693.0,The Proposition,104.0,7.0,Action
0.183927,9600000.0,4386236.0,The Lost City,144.0,6.4,Drama
0.177398,30000000.0,25473093.0,Dark Water,105.0,5.2,Drama
0.151442,3000000.0,11718595.0,Dave Chappelle's Block Party,100.0,7.0,Comedy
0.149319,14000000.0,6856989.0,Bee Season,104.0,5.1,Drama
0.141936999999999,8000000.0,2019009.0,Maurice Richard,124.0,5.5,Drama
0.075624,3000000.0,9879971.0,Tsotsi,94.0,6.8,Crime
5.838503,50000000.0,111340801.0,Underworld: Evolution,106.0,6.3,Fantasy
4.205992,200000000.0,1065659812.0,Pirates of the Caribbean: Dead Man's Chest,151.0,6.8,Adventure
3.941265,120000000.0,461983149.0,Cars,117.0,6.4,Animation
3.78958,150000000.0,599045960.0,Casino Royale,144.0,7.1,Adventure
3.655536,125000000.0,758239851.0,The Da Vinci Code,149.0,6.4,Thriller
3.206696,12000000.0,114194847.0,Step Up,104.0,6.7,Music
3.145562,80000000.0,660940780.0,Ice Age: The Meltdown,91.0,6.4,Animation
3.098051,150000000.0,397850012.0,Mission: Impossible III,126.0,6.3,Adventure
3.03143,35000000.0,326551094.0,The Devil Wears Prada,109.0,7.0,Comedy
2.81975,90000000.0,289847354.0,The Departed,151.0,7.7,Drama
2.606305,85000000.0,194168700.0,The Holiday,136.0,6.7,Comedy
2.582095,40000000.0,109676311.0,The Prestige,130.0,7.8,Drama
2.313345,110000000.0,574480841.0,Night at the Museum,108.0,6.2,Action
2.160936,25000000.0,135330182.0,Babel,143.0,6.7,Drama
2.108369,76000000.0,69959751.0,Children of Men,109.0,7.3,Drama
1.957331,270000000.0,391081192.0,Superman Returns,154.0,5.3,Adventure
1.930735,18000000.0,261572744.0,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,82.0,6.4,Comedy
1.888746,82500000.0,237681299.0,Click,107.0,5.9,Comedy
1.76935,52000000.0,204999686.0,The Break-Up,106.0,5.5,Romance
1.747256,45000000.0,184376254.0,Inside Man,129.0,7.2,Crime
1.615244,80000000.0,155019340.0,Over the Hedge,83.0,6.2,Comedy
1.6128,50000000.0,132180323.0,Perfume: The Story of a Murderer,147.0,7.0,Crime
1.60314,100000000.0,170877916.0,Blood Diamond,143.0,7.2,Drama
1.526073,12000000.0,42931041.0,Crank,88.0,6.5,Action
1.520387,27000000.0,56308881.0,Lucky Number Slevin,110.0,7.3,Drama
1.51114,40000000.0,120455994.0,Eight Below,120.0,6.6,Adventure
1.498538,25000000.0,117719158.0,Final Destination 3,93.0,5.8,Horror
1.498352,50000000.0,97607453.0,Silent Hill,125.0,6.3,Horror
1.470711,20000000.0,33889159.0,She's the Man,105.0,6.3,Comedy
1.432839,35000000.0,15304890.0,The Fountain,96.0,6.7,Drama
1.411147,100000000.0,384335608.0,Happy Feet,108.0,5.8,Music
1.409773,24000000.0,155721132.0,Rocky Balboa,102.0,6.4,Drama
1.390297,149000000.0,64459316.0,Flushed Away,85.0,6.0,Adventure
1.363623,80000000.0,37384046.0,The Wild,94.0,5.2,Family
1.35007,75000000.0,180557550.0,DÃ©jÃ  Vu,126.0,6.5,Action
1.296272,100000000.0,249288105.0,Eragon,104.0,4.8,Fantasy
1.259442,40000000.0,114830111.0,The Lake House,99.0,6.3,Romance
1.241836,45000000.0,178262620.0,Scary Movie 4,83.0,5.3,Comedy
1.235478,75000000.0,140175006.0,Monster House,91.0,6.3,Animation
1.223177,50000000.0,88715192.0,Failure to Launch,97.0,5.6,Comedy
1.21726,40000000.0,120175290.0,Apocalypto,139.0,7.1,Thriller
1.211868,50000000.0,55181129.0,The Ant Bully,88.0,5.5,Fantasy
1.20839,15000000.0,69623713.0,The Hills Have Eyes,107.0,6.0,Horror
1.194602,28000000.0,38159905.0,Just My Luck,103.0,5.7,Comedy
1.18228,85000000.0,59908565.0,The Good Shepherd,167.0,5.9,Drama
1.1334,30000000.0,31070211.0,Ultraviolet,88.0,5.0,Science Fiction
1.114239,135000000.0,163794509.0,Miami Vice,134.0,5.7,Action
1.110072,18000000.0,41009669.0,John Tucker Must Die,87.0,6.0,Comedy
1.109411,31000000.0,28000000.0,Tristan & Isolde,125.0,6.2,Drama
1.103135,90000000.0,65900249.0,Flags of Our Fathers,132.0,6.7,War
1.102933,2000000.0,5179037.0,Shortbus,101.0,6.5,Romance
1.057194,50000000.0,69834815.0,Curious George,86.0,5.8,Adventure
1.038954,40000000.0,38755073.0,The Wicker Man,102.0,4.0,Mystery
1.027989,17000000.0,57103895.0,Smokin' Aces,109.0,6.3,Action
0.987722,50000000.0,87528173.0,RV,99.0,5.7,Comedy
0.969469,65000000.0,43545364.0,We Are Marshall,124.0,6.5,Drama
0.965931,40000000.0,86915017.0,The Illusionist,110.0,7.0,Fantasy
0.941481,17500000.0,19179969.0,Beerfest,110.0,5.8,Comedy
0.92958,25000000.0,5549200.0,The Contract,96.0,5.4,Drama
0.928134,55000000.0,9450897.0,All the King's Men,125.0,5.4,Drama
0.920528,40000000.0,138259062.0,Big Momma's House 2,99.0,5.6,Comedy
0.916551,70000000.0,38629478.0,Basic Instinct 2,114.0,4.5,Crime
0.913299,5000000.0,26888376.0,Clerks II,97.0,6.9,Comedy
0.912871,72500000.0,162966177.0,Talladega Nights: The Ballad of Ricky Bobby,116.0,6.2,Comedy
0.890909,55000000.0,307077295.0,The Pursuit of Happyness,117.0,7.5,Drama
0.883222,40000000.0,60474340.0,Marie Antoinette,123.0,6.5,Drama
0.875629999999999,37665000.0,14655628.0,Freedomland,113.0,5.3,Drama
0.850959,6000000.0,48027970.0,The Last King of Scotland,121.0,7.3,Drama
0.849096,10000000.0,163876815.0,Saw III,108.0,6.0,Horror
0.848086,30000000.0,495303.0,Idiocracy,84.0,6.1,Adventure
0.840205,32000000.0,80197993.0,Nacho Libre,92.0,5.5,Comedy
0.838430999999999,50000000.0,49111202.0,The Black Dahlia,121.0,5.8,Drama
0.826011,160000000.0,181674817.0,Poseidon,99.0,5.3,Adventure
0.793804,17000000.0,7314027.0,American Dreamz,107.0,4.6,Comedy
0.788266,16800000.0,2281089.0,Fur: An Imaginary Portrait of Diane Arbus,122.0,6.3,Drama
0.780687,54000000.0,130431368.0,"You, Me and Dupree",108.0,5.3,Comedy
0.778589,8000000.0,100523181.0,Little Miss Sunshine,102.0,7.3,Comedy
0.773044,64000000.0,101595121.0,Little Man,98.0,5.6,Comedy
0.743703,12000000.0,38368909.0,Employee of the Month,103.0,5.4,Comedy
0.727752,25000000.0,119188334.0,The Omen,110.0,5.2,Drama
0.723825,19000000.0,68673228.0,Letters from Iwo Jima,141.0,6.9,Action
0.715451,8500000.0,5480996.0,A Scanner Darkly,100.0,6.7,Animation
0.713697,30000000.0,53653224.0,Stranger Than Fiction,113.0,6.9,Comedy
0.711674,63000000.0,162945894.0,World Trade Center,128.0,5.9,Drama
0.70435,35000000.0,42064105.0,A Good Year,118.0,6.4,Comedy
0.702198,12000000.0,1381665.0,Snow Cake,112.0,7.4,Romance
0.701814,15500000.0,7385434.0,Itâ€™s a Boy Girl Thing,95.0,6.2,Comedy
0.698297,20000000.0,48548426.0,Date Movie,83.0,3.9,Comedy
0.692543,23000000.0,38505009.0,Accepted,93.0,6.1,Comedy
0.685491,85000000.0,197309027.0,Open Season,83.0,6.1,Adventure
0.674705,51000000.0,72779000.0,Barnyard,90.0,5.3,Animation
0.67078,3700000.0,3338228.0,Unknown,98.0,6.4,Crime
0.6477,70000000.0,154937680.0,Dreamgirls,134.0,6.5,Drama
0.646745,33000000.0,62022014.0,Snakes on a Plane,105.0,5.2,Horror
0.641047,6500000.0,13368437.0,Friends with Money,88.0,5.0,Drama
0.638444,11000000.0,72778712.0,Jackass Number Two,95.0,6.4,Action
0.632875,70000000.0,55011732.0,The Guardian,139.0,7.0,Action
0.631574,17000000.0,374743.0,Southland Tales,144.0,4.9,Action
0.62873,85000000.0,158468292.0,The Fast and the Furious: Tokyo Drift,104.0,6.1,Action
0.620633,30000000.0,35078241.0,Miss Potter,92.0,6.2,Drama
0.614854,38000000.0,29907685.0,Pulse,90.0,5.1,Horror
0.609408,15000000.0,10903846.0,Black Snake Moan,116.0,6.3,Drama
0.606808,50000000.0,9448082.0,Goya's Ghosts,114.0,6.7,Drama
0.589842,25000000.0,11772461.0,The Hoax,116.0,6.5,Comedy
0.582876,20000000.0,22165608.0,The Marine,92.0,5.0,Action
0.569422999999999,12000000.0,6754898.0,Running with Scissors,116.0,5.6,Drama
0.56593,50000000.0,61112916.0,The Shaggy Dog,98.0,4.6,Comedy
0.564215999999999,40000000.0,23937870.0,Stormbreaker,93.0,5.0,Adventure
0.552267,6000000.0,57231524.0,Madea's Family Reunion,110.0,6.0,Drama
0.536631,85000000.0,144.0,Charlotte's Web,97.0,6.0,Comedy
0.530814,30000000.0,34742066.0,Take the Lead,108.0,6.4,Music
0.529881,35000000.0,12506188.0,Zoom,83.0,5.1,Fantasy
0.514836,12000000.0,23006849.0,Aquamarine,104.0,5.9,Fantasy
0.508401,10000000.0,7177143.0,Rescue Dawn,126.0,6.6,Adventure
0.501431,6500000.0,22889018.0,The Wind That Shakes the Barley,124.0,6.5,Drama
0.496703,55000000.0,65664721.0,16 Blocks,105.0,6.1,Action
0.489898,4000000.0,31584901.0,Scoop,96.0,6.2,Comedy
0.4819,45000000.0,38399961.0,Last Holiday,112.0,6.4,Adventure
0.467297,15000000.0,49469904.0,Notes on a Scandal,92.0,6.3,Drama
0.463155,15000000.0,76286096.0,United 93,111.0,6.6,Drama
0.461865,994000.0,165000.0,Kidulthood,89.0,6.5,Drama
0.458112,21000000.0,480314.0,DOA: Dead or Alive,87.0,4.9,Adventure
0.451217,15000000.0,123384128.0,The Queen,103.0,6.6,Drama
0.441629,60000000.0,77920346.0,The Sentinel,108.0,5.6,Action
0.437529,32000000.0,5914908.0,The Good German,108.0,5.8,War
0.435451,60000000.0,17800000.0,Flyboys,140.0,6.1,Action
0.433874,15000000.0,9500000.0,Running Scared,122.0,6.8,Action
0.405681,25000000.0,16158487.0,Catch and Release,111.0,6.0,Comedy
0.405342,20000000.0,39143839.0,The Grudge 2,102.0,5.3,Horror
0.384988,8000000.0,143451.0,10th & Wolf,107.0,6.0,Action
0.3804,45000000.0,82800000.0,Firewall,105.0,5.4,Thriller
0.463068,18000000.0,1196307.0,Seraphim Falls,115.0,5.8,Western
0.367893,2000000.0,622806.0,Sherrybaby,96.0,6.5,Drama
0.500077,24000000.0,23321954.0,Alatriste,145.0,5.7,Action
0.877190999999999,22000000.0,13405595.0,Tenacious D in The Pick of Destiny,93.0,6.2,Comedy
0.360145,20000000.0,41237648.0,Man of the Year,115.0,5.4,Comedy
0.357462,20000000.0,37597471.0,The Covenant,97.0,5.2,Action
0.337268,15000000.0,66966987.0,When a Stranger Calls,87.0,5.4,Horror
0.330582,13000000.0,1151330.0,Infamous,110.0,5.5,Drama
0.325485,500000.0,745327.0,Another Gay Movie,92.0,5.1,Comedy
0.320908,11000000.0,46396427.0,Dhoom 2,147.0,6.5,Drama
0.312729,9000000.0,21510851.0,Black Christmas,84.0,5.3,Horror
0.312609,13000000.0,11130889.0,The Astronaut Farmer,104.0,6.2,Adventure
0.307279,8000000.0,426224.0,Fido,91.0,6.7,Romance
0.303573999999999,20000000.0,21170563.0,ATL,105.0,5.3,Drama
0.300525,4000000.0,8059140.0,Bug,102.0,5.6,Horror
0.298124,75000000.0,42285169.0,Lady in the Water,110.0,5.2,Drama
0.282881,30000000.0,41480851.0,Gridiron Gang,125.0,6.5,Action
0.206454,100000.0,10178331.0,Facing the Giants,111.0,6.8,Drama
0.326984,4000000.0,13401952.0,The History Boys,109.0,5.6,Comedy
0.254596,12000000.0,20138836.0,The Namesake,122.0,7.0,Drama
0.251388,1000000.0,46243000.0,An Inconvenient Truth,100.0,6.5,Documentary
0.249949,4000000.0,4630045.0,Let's Go to Prison,84.0,5.4,Comedy
0.225633,2380000.0,8176544.0,This Is England,101.0,7.1,Drama
0.533965999999999,20000000.0,17807569.0,School for Scoundrels,100.0,5.5,Comedy
0.209369,26000000.0,17496992.0,Annapolis,108.0,5.8,Drama
0.20754,14500000.0,22963701.0,IndigÃ¨nes,128.0,6.7,Drama
0.200545,15000000.0,21000000.0,Flicka,95.0,6.1,Drama
0.189838,9000000.0,27105095.0,Stay Alive,100.0,5.3,Horror
0.188603,15000000.0,11992014.0,The Return,85.0,5.2,Drama
0.187319,2000000.0,300000.0,Ten Canoes,90.0,5.9,Adventure
0.157586,210000000.0,234360014.0,X-Men: The Last Stand,104.0,6.2,Adventure
0.145707,1000000.0,1678874.0,Who Killed the Electric Car?,92.0,6.6,Documentary
0.133041,8000000.0,18948425.0,Akeelah and the Bee,112.0,6.6,Drama
0.096955,5000000.0,3833507.0,Trailer Park Boys: The Movie,95.0,6.3,Action
0.08424,8000000.0,382267.0,First Snow,101.0,6.6,Drama
0.078983,12000000.0,5542025.0,For Your Consideration,86.0,5.4,Comedy
0.139931,79000.0,245000.0,The Foot Fist Way,85.0,5.3,Comedy
0.040915,1000000.0,7202.0,Special,81.0,6.5,Drama
5.827781,130000000.0,789804554.0,Harry Potter and the Prisoner of Azkaban,141.0,7.4,Adventure
4.535598,30000000.0,152159461.0,Kill Bill: Vol. 2,136.0,7.5,Action
